algorithm,scenario,kpi,n,mean,median,std,min,p25,p75,iqr,max,cv_abs
HAPPO,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,17,1.0876314560967382,1.0112688384834811,0.12278221207154084,0.992374594468318,1.0008131173978323,1.1917024634994926,0.1908893461016603,1.3347547498207963,0.11288953752052949
HAPPO,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,17,1.5195933982824632,1.1834167176017791,0.7464589223509214,0.9978097426756434,1.1037863403562065,1.4695480610314768,0.36576172067527035,3.562573633645714,0.49122279893727794
HAPPO,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,17,0.9813052920266813,0.9943511905913364,0.06986531640379172,0.7766042102140823,0.982068929211706,0.996297789012606,0.014228859800900051,1.073391050327092,0.0711963106399839
HAPPO,E1,building_energy_grid_total_export_baseline_kwh,17,2436309.3160909377,1931201.3037362096,2450787.2986811814,94057.66908079386,1077814.8113464117,2957317.8583192825,1879503.0469728708,10206221.64710313,1.0059425880345414
HAPPO,E1,building_energy_grid_total_export_control_kwh,17,2513460.9256946496,1978160.8596967903,2424596.9479639144,114054.8292720914,1074575.2979122996,2963089.8305253983,1888514.5326130986,10169226.833759472,0.9646447745328781
HAPPO,E1,building_energy_grid_total_export_delta_kwh,17,77151.60960371178,22043.174251958728,134187.20484653345,-36994.81334365904,521.4991779178381,68457.4009039551,67935.90172603726,416780.2612700164,1.7392664331409837
HAPPO,E1,building_energy_grid_total_import_baseline_kwh,17,702920.8452836941,318307.279298544,1178174.0607193871,20365.25923728943,47639.85404365324,535865.6283483505,488225.7743046973,3769963.8119335175,1.6761119955745287
HAPPO,E1,building_energy_grid_total_import_control_kwh,17,825636.9624082826,364233.8511010408,1309475.7448280177,31068.135221719745,89375.50691438466,634484.144838782,545108.6379243974,4161234.559249431,1.5860188005736036
HAPPO,E1,building_energy_grid_total_import_delta_kwh,17,122716.11712458829,45926.57180249691,173687.26926315133,-1145.5347298383713,19489.74851796776,94988.8594842013,75499.11096623354,529122.4342399612,1.4153582539350904
HAPPO,E1,building_energy_grid_total_net_exchange_baseline_kwh,17,-1733388.4708072436,-1861315.545339793,2798501.2371776435,-9683207.881962596,-2421452.229970932,-120264.93115842342,2301187.2988125086,2354283.960205555,1.6144685881488379
HAPPO,E1,building_energy_grid_total_net_exchange_control_kwh,17,-1687823.9632863672,-1827940.164536953,2812703.0608609947,-9647358.603348777,-2367042.2754735947,-93398.2518787384,2273644.0235948563,2466480.67944441,1.6664670736066407
HAPPO,E1,building_energy_grid_total_net_exchange_delta_kwh,17,45564.5075208765,26531.458580246195,45821.75328229009,4523.629782095552,12978.185535894709,63837.15297585726,50858.96743996255,139370.3264709711,1.0056457487507295
HAPPO,E1,building_equity_benefit_relative_percent,14,11.920432097557239,2.9347017555331125,36.65388824156931,-61.99340379381132,-7.156428616410037,32.96771986469866,40.1241484811087,89.40883883707185,3.0748791605532912
HAPPO,E1,building_ev_events_departure_count,17,2334.235294117647,1535.0,2220.9324204433756,542.0,983.0,2133.0,1150.0,7949.0,0.9514603887792296
HAPPO,E1,building_ev_events_departure_met_count,17,1229.1176470588234,901.0,1078.340558587183,223.0,556.0,1206.0,650.0,4213.0,0.8773290019613359
HAPPO,E1,building_ev_events_departure_within_tolerance_count,17,127.94117647058823,87.0,133.6836146411721,23.0,67.0,122.0,55.0,530.0,1.0448834247815753
HAPPO,E1,building_ev_performance_departure_soc_deficit_mean_ratio,17,0.21768938604803745,0.2258046465037392,0.05742012897976406,0.1201012799949201,0.1710414607633526,0.2534774493725881,0.08243598860923548,0.3451573625191994,0.2637709170032442
HAPPO,E1,building_ev_performance_departure_success_ratio,17,0.547383560858497,0.5410994091959928,0.09848837131754133,0.4026058631921824,0.481437125748503,0.6122019635343618,0.13076483778585885,0.7130872483221476,0.17992570175669076
HAPPO,E1,building_ev_performance_departure_within_tolerance_ratio,17,0.05406254710074895,0.0499614693038787,0.019171363125234046,0.0284842319430315,0.0396432111000991,0.0666750534658447,0.027031842365745594,0.0941558441558441,0.35461450030289926
HAPPO,E1,building_ev_total_charge_kwh,17,12548.90987878994,9119.660210248085,8860.844325316279,1979.7644637934864,6177.286766605452,21462.234931595623,15284.948164990172,26756.941616261374,0.7061047063771493
HAPPO,E1,building_ev_total_v2g_export_kwh,17,3104.677211389812,2325.6824577866355,3296.0679399272967,0.0,1043.4885702952745,3413.690712036594,2370.20214174132,11338.138423167991,1.0616459346676521
HAPPO,E1,building_solar_self_consumption_daily_average_export_kwh,17,6549.897135683048,5142.393092884337,6616.097719952901,260.26971217588664,2931.509639985739,8070.238117958882,5138.7284779731435,27661.261833812958,1.010107118157505
HAPPO,E1,building_solar_self_consumption_daily_average_generation_kwh,17,7984.477927407308,6675.088427264501,6913.685478549246,733.1778193012495,2999.344794388089,11843.52642859476,8844.18163420667,28769.848278196278,0.8658907371786341
HAPPO,E1,building_solar_self_consumption_ratio_self_consumption_ratio,17,0.22967253858770992,0.1611248556278609,0.265335557907209,0.0030292706830115,0.0321342625621691,0.2772084842022399,0.2450742216400708,0.8265517132194693,1.1552776816017978
HAPPO,E1,building_solar_self_consumption_total_export_kwh,17,2390439.5421436587,1876759.212523913,2414599.997044477,94987.60037285797,1069878.8723597953,2945300.65313341,1875421.7807736148,10095208.01676532,1.0101071181575052
HAPPO,E1,building_solar_self_consumption_total_generation_kwh,17,2914001.756923359,2436129.1472670734,2523207.129442201,267579.35496915184,1094635.8772518863,4322393.666169229,3227757.7889173427,10499795.87786338,0.8658907371786337
HAPPO,E2,building_battery_health_capacity_fade_ratio,17,0.0011468000474433354,0.0011067104826921,0.0005943777049620449,0.0002275463981483,0.000935170436472,0.0013486006002723,0.00041343016380029993,0.0024432604535691,0.518292361678171
HAPPO,E2,building_battery_health_equivalent_full_cycles_count,17,283.9056152356957,301.5097719423708,110.28266383682653,59.70748190728033,252.85782617247224,365.5642893909505,112.70646321847823,435.6224963933869,0.38844833606151447
HAPPO,E2,building_battery_total_charge_kwh,17,525527.4689252293,252592.287889835,631715.1498061491,17237.529697686434,70424.50422705234,772389.0343409686,701964.5301139163,2172915.523718731,1.202059239830198
HAPPO,E2,building_battery_total_discharge_kwh,17,458484.3051618979,221061.4428343428,551910.3159749331,15243.340459874067,61302.956473944825,666602.0968036652,605299.1403297203,1895657.33887162,1.2037714481416
HAPPO,E2,building_battery_total_throughput_kwh,17,984011.7740871271,473653.7307241778,1183621.680082581,32480.8701575605,131727.46070099715,1438991.1311446335,1307263.6704436364,4068572.862590351,1.2028531682770087
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_discomfort_cold_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_discomfort_cold_ratio,0,,,,,,,,,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_discomfort_hot_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_discomfort_hot_ratio,0,,,,,,,,,
HAPPO,E2,building_comfort_resilience_discomfort_overall_ratio,0,,,,,,,,,
HAPPO,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,0,,,,,,,,,
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,0,,,,,,,,,
HAPPO,E2,building_cost_daily_average_baseline_eur,17,959.6344159293794,415.8741406827567,1710.7815101569222,-89.95575858611717,23.72467143892177,726.1035580067237,702.3788865678019,5355.9528370684575,1.7827429714471814
HAPPO,E2,building_cost_daily_average_control_eur,17,928.3772530248036,126.87482696744875,1866.6517375022604,-192.98819714208577,-36.04967592570494,888.608042073818,924.6577179995229,5899.438811210457,2.0106607862487005
HAPPO,E2,building_cost_daily_average_delta_eur,17,-31.257162904575715,-46.412727854993776,225.70798743772065,-509.8544194185404,-121.71332934181314,23.71570778043009,145.42903712224322,577.6707924460219,7.221000451217516
HAPPO,E2,building_cost_ratio_to_baseline_total_ratio,17,0.8623130280526966,0.9283534394133148,1.871346143635605,-2.361028148225428,0.1869399349309546,1.108548660973039,0.9216087260420844,6.218053995717269,2.170147130748494
HAPPO,E2,building_cost_total_baseline_eur,17,350226.5770468931,151776.73326001107,624363.9686443534,-32830.10372732501,8658.516547229825,264997.5443575372,256339.02781030734,1954699.6208284425,1.7827429714471816
HAPPO,E2,building_cost_total_control_eur,17,338819.0149685106,46304.02539199515,681250.1070325957,-70432.65078198038,-13156.629643052063,324304.9100218571,337461.5396649092,2153049.3561413498,2.0106607862487005
HAPPO,E2,building_cost_total_delta_eur,17,-11407.562078382442,-16938.7118034121,82374.01091529147,-186075.6191536248,-44420.29382103922,8655.245185366133,53075.53900640535,210825.76962644607,7.2210004512175185
HAPPO,E2,building_electrical_service_phase_imbalance_phase_average_ratio,17,0.3186246582183,0.3009395085732572,0.22251422935533263,0.0523360429172702,0.1219825084237181,0.4963393751458036,0.3743568667220855,0.7448189191005742,0.6983584716876525
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,17,1009.7491858987247,933.7298583984376,908.2211726396516,106.98989868164062,502.7197570800781,1107.102783203125,604.3830261230469,4207.087890625,0.8994522454913313
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,17,1010.64837511848,933.4595336914062,907.9980039019725,106.03943634033205,502.3746337890625,1117.977294921875,615.6026611328125,4206.087890625,0.8984311717668635
HAPPO,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,17,1014.1357103235581,933.7298583984376,910.8782553948422,114.38990020751952,502.3746337890625,1109.0084228515625,606.6337890625,4217.48828125,0.8981818174061026
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,17,229.74926275365493,113.26771545410156,279.4928375874382,27.863035202026367,51.06697845458984,242.76300048828125,191.6960220336914,1020.9297485351562,1.2165124459490433
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,17,231.29572397119858,129.8973846435547,279.1054938235888,20.938875198364254,55.036251068115234,243.71890258789065,188.68265151977542,1015.7955322265624,1.2067040800907483
HAPPO,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,17,229.5891955880558,139.01693725585938,278.73397695616177,20.120750427246094,50.63624954223633,245.19760131835935,194.56135177612302,1011.3798828125,1.2140552879338662
HAPPO,E2,building_electrical_service_phase_violations_energy_total_kwh,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_electrical_service_phase_violations_event_count,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E2,building_emissions_daily_average_baseline_kgco2,17,1473.9605636593033,670.6298331045758,2470.0310487290403,45.16647357400558,97.20797774914168,1103.171192706542,1005.9632149574002,7846.411826430805,1.675778246466011
HAPPO,E2,building_emissions_daily_average_control_kgco2,17,1934.1033197275628,818.1363363238363,2975.4472663949946,76.21436496305233,181.6731557522204,1763.6514499482803,1581.9782941960598,9849.270844631346,1.5384117466972318
HAPPO,E2,building_emissions_daily_average_delta_kgco2,17,460.14275606825873,147.50650321926048,624.5024568234844,16.603792303282887,80.30025464101932,812.176785913945,731.8765312729256,2101.8271342377,1.35719284632364
HAPPO,E2,building_emissions_ratio_to_baseline_total_ratio,17,1.5592353506845362,1.3986944811030553,0.47907293933069944,1.1025554998316365,1.2321733280805296,1.8482162242069504,0.6160428961264208,3.061875487138034,0.30724863896933624
HAPPO,E2,building_emissions_total_baseline_kgco2,17,537934.1907121601,244751.9461734575,901458.4148257361,16483.88091811312,35476.86154603049,402611.51987152506,367134.65832549456,2863613.3828211427,1.6757782464660105
HAPPO,E2,building_emissions_total_control_kgco2,17,705867.1240622383,298585.6737441868,1085914.2752647395,27815.067612973973,66303.13213473745,643659.2937540412,577356.1616193037,3594573.472005248,1.5384117466972318
HAPPO,E2,building_emissions_total_delta_kgco2,17,167932.93335007827,53833.72757072927,227917.37580487077,6059.6923660189495,29306.247100028675,296410.6861591768,267104.43905914814,767079.3278661673,1.3571928463236396
HAPPO,E2,building_energy_grid_daily_average_export_baseline_kwh,17,6676.214065032086,5288.666488906594,6715.050631068995,265.13549891433047,2954.023609434664,8103.019733867086,5148.996124432422,27966.9690295188,1.005817154102401
HAPPO,E2,building_energy_grid_daily_average_export_control_kwh,17,7073.687061160966,5396.026769554224,6695.057556842771,328.43882101674865,2944.6627500200125,9124.202628489433,6179.539878469421,27923.1861070322,0.9464735291447779
HAPPO,E2,building_energy_grid_daily_average_export_delta_kwh,17,397.4729961288796,70.32173776735466,598.6335039424697,-43.78292248659802,5.430597267190076,735.8270409041472,730.3964436369572,1866.8979474753196,1.5060985520343735
HAPPO,E2,building_energy_grid_daily_average_import_baseline_kwh,17,1926.304325506729,872.0479426541848,3228.349089792018,58.63480072691637,128.1406942702892,1467.3436927734438,1339.2029985031545,10331.24261362333,1.6759289002493292
HAPPO,E2,building_energy_grid_daily_average_import_control_kwh,17,2529.9366528583673,1061.772310245376,3885.645313006375,99.77402231537162,235.90532447838928,2339.4305445028504,2103.5252200244613,12697.154929905808,1.5358666425960918
HAPPO,E2,building_energy_grid_daily_average_import_delta_kwh,17,603.6323273516385,189.72436759119125,805.7757385159423,21.659585295828364,103.77754707303474,1105.909169287684,1002.1316222146494,2645.159774978543,1.3348783721560817
HAPPO,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,17,-4749.909739525357,-5099.432398119012,7668.909655882959,-26536.84596465758,-6635.676041093642,-329.3576304205668,6306.318410673075,6451.793944568691,1.614537975757259
HAPPO,E2,building_energy_grid_daily_average_net_exchange_control_kwh,17,-4543.750408302599,-4944.267875630646,7716.607031693955,-26248.03302395084,-6235.721756525831,-234.56723456770328,6001.154521958128,6849.047752643201,1.6982902532660535
HAPPO,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,17,206.15933122275888,96.45278015974002,222.91175460351985,17.54503432663932,40.47422497061657,288.8129407067402,248.33871573612365,778.2618275032236,1.0812595931573898
HAPPO,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,17,1.155704214796467,1.0062243651823792,0.25355038125400825,0.9968311494245494,1.0008314907869733,1.2303637538883865,0.22953226310141317,2.0114676725113165,0.21939037515638157
HAPPO,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,17,1.556078296510025,1.3880663813979952,0.4752210751518527,1.1018120754833098,1.2367719899479164,1.840986782706128,0.6042147927582115,3.0404177324240265,0.3053966347436882
HAPPO,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,17,0.9783597732274801,0.9892136910970558,0.09696256896133004,0.7121961445623022,0.9633216436501504,0.9972386102468164,0.03391696659666599,1.149569073277834,0.09910727281995997
HAPPO,E2,building_energy_grid_total_export_baseline_kwh,17,2436539.958150668,1930142.9073472023,2450713.686563888,96763.40979127586,1078095.5331265926,2957264.577039242,1879169.0439126492,10206778.40539813,1.005817154102401
HAPPO,E2,building_energy_grid_total_export_control_kwh,17,2581601.0403628703,1969324.9364385605,2443417.047516076,119866.48472023755,1074679.2094760537,3329953.7842891216,2255274.574813068,10190799.46297896,0.9464735291447778
HAPPO,E2,building_energy_grid_total_export_delta_kwh,17,145061.08221220234,25664.50421267748,218476.28587633715,-15978.942419171331,1981.9417276382449,268546.21046997607,266564.2687423378,681339.9634140134,1.5060985520343735
HAPPO,E2,building_energy_grid_total_import_baseline_kwh,17,703020.8161297265,318261.1637378335,1178212.9032286783,21399.25914862752,46766.01421306096,535519.3085417747,488753.2943287138,3770473.085530281,1.6759289002493292
HAPPO,E2,building_energy_grid_total_import_control_kwh,17,923321.4642661016,387502.65272663534,1418098.6373592846,36413.360894180834,86095.61404609215,853794.6724708527,767699.0584247606,4633932.50129354,1.5358666425960916
HAPPO,E2,building_energy_grid_total_import_delta_kwh,17,220300.64813637504,69241.48898880184,294074.5705692141,7904.846150256693,37874.4806171963,403610.76724128425,365736.28662408795,965373.102876544,1.334878372156082
HAPPO,E2,building_energy_grid_total_net_exchange_baseline_kwh,17,-1733519.1420209417,-1861080.3489635177,2798832.486494951,-9684843.075184822,-2421745.268497467,-120201.81186890602,2301543.456628561,2354635.9650198817,1.6145379757572587
HAPPO,E2,building_energy_grid_total_net_exchange_control_kwh,17,-1658279.576096769,-1804451.763443701,2816240.0412753066,-9579438.385699391,-2275778.619392073,-85607.26698243804,2190171.3524096347,2499617.052725075,1.6982902532660542
HAPPO,E2,building_energy_grid_total_net_exchange_delta_kwh,17,75239.5659241727,35201.245892465115,81353.50244050958,6403.206486126408,14771.405688234605,105404.68948543072,90633.28379719611,284033.1394625306,1.0812595931573898
HAPPO,E2,building_equity_benefit_relative_percent,14,72.65257867462525,7.321738646774941,117.6708151264111,-26.980106669630448,-3.566936802824045,95.034886244745,98.60182304756904,336.1028148225427,1.619637145343459
HAPPO,E2,building_ev_events_departure_count,17,2334.235294117647,1535.0,2220.9324204433756,542.0,983.0,2133.0,1150.0,7949.0,0.9514603887792296
HAPPO,E2,building_ev_events_departure_met_count,17,1148.4117647058824,768.0,1093.4864001682606,232.0,455.0,1180.0,725.0,4100.0,0.9521727604804809
HAPPO,E2,building_ev_events_departure_within_tolerance_count,17,121.70588235294117,88.0,139.38425516619623,30.0,48.0,113.0,65.0,559.0,1.145254875700984
HAPPO,E2,building_ev_performance_departure_soc_deficit_mean_ratio,17,0.25282921375113027,0.2378822372930405,0.05020197105544662,0.1782293027106532,0.2225173153520753,0.2840012294581649,0.06148391410608961,0.3547701739956057,0.19856080043369667
HAPPO,E2,building_ev_performance_departure_success_ratio,17,0.49241926618521664,0.4739583333333333,0.06825546590237071,0.4033816425120773,0.4280442804428044,0.5307234886025768,0.10267920815977238,0.6199664429530202,0.13861250074788375
HAPPO,E2,building_ev_performance_departure_within_tolerance_ratio,17,0.05053360994997815,0.0499614693038787,0.01401345252370241,0.0305188199389623,0.0402144772117962,0.0628045479155387,0.022590070703742506,0.0708274894810659,0.2773095477954958
HAPPO,E2,building_ev_total_charge_kwh,17,11233.247107912073,9080.561199592426,8567.355419224294,1605.0547980684787,5491.316218134016,17428.98997742124,11937.673759287223,31154.47156629153,0.7626784434564718
HAPPO,E2,building_ev_total_v2g_export_kwh,17,3036.846212296138,2251.309356917758,3093.8544171269473,7.399999618530273,1095.399405089207,3521.4310475786333,2426.0316424894263,10320.139938542445,1.0187721737768556
HAPPO,E2,building_solar_self_consumption_daily_average_export_kwh,17,6303.121012910281,4655.4651542163765,6519.739538008495,257.2361542739336,2570.3996280528627,7827.927980584019,5257.528352531156,26856.389285024325,1.0343668675652156
HAPPO,E2,building_solar_self_consumption_daily_average_generation_kwh,17,7984.477927407308,6675.088427264501,6913.685478549246,733.1778193012495,2999.344794388089,11843.52642859476,8844.18163420667,28769.848278196278,0.8658907371786341
HAPPO,E2,building_solar_self_consumption_ratio_self_consumption_ratio,17,0.2662983846147775,0.1863122105115828,0.2672965851405636,0.0032849576989885,0.057484053958098,0.3859126546359595,0.3284286006778615,0.8047948270905003,1.0037484287680907
HAPPO,E2,building_solar_self_consumption_total_export_kwh,17,2300376.5396700483,1699050.8035742184,2379433.275559017,93880.478136891,938088.7642547928,2856867.549247309,1918778.7849925163,9801463.07281367,1.0343668675652153
HAPPO,E2,building_solar_self_consumption_total_generation_kwh,17,2914001.756923359,2436129.1472670734,2523207.129442201,267579.35496915184,1094635.8772518863,4322393.666169229,3227757.7889173427,10499795.87786338,0.8658907371786337
HAPPO,E3,building_battery_health_capacity_fade_ratio,17,0.0010151385192068531,0.0009559629392288,0.00059082622705802,0.0001266186789589,0.0007807039270292,0.0012171353538346,0.00043643142680539987,0.0023199909997451,0.5820153761081233
HAPPO,E3,building_battery_health_equivalent_full_cycles_count,17,252.9833523441294,275.57695438984683,112.65195359653698,35.11053590898534,204.4159697069023,333.01033520121973,128.59436549431743,449.88840588921937,0.44529393951305635
HAPPO,E3,building_battery_total_charge_kwh,17,446033.7634040477,220333.31702367496,496963.3502402754,10135.632872968214,58446.0196051652,681235.2960753874,622789.2764702222,1498027.5680645264,1.1141832547552957
HAPPO,E3,building_battery_total_discharge_kwh,17,388852.11504458496,192843.22245049648,433854.7685510345,8964.49866151981,50806.46856595495,586092.8717384812,535286.4031725263,1309176.0623287435,1.1157320527915597
HAPPO,E3,building_battery_total_throughput_kwh,17,834885.8784486327,413176.5394741714,930813.6325573372,19100.131534488024,109252.48817112016,1267328.1678138687,1158075.6796427486,2807203.6303932704,1.1148992414232175
HAPPO,E3,building_comfort_resilience_discomfort_cold_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_discomfort_cold_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_discomfort_cold_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_discomfort_cold_ratio,0,,,,,,,,,
HAPPO,E3,building_comfort_resilience_discomfort_hot_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_discomfort_hot_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_discomfort_hot_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_discomfort_hot_ratio,0,,,,,,,,,
HAPPO,E3,building_comfort_resilience_discomfort_overall_ratio,0,,,,,,,,,
HAPPO,E3,building_comfort_resilience_resilience_one_minus_thermal_ratio,0,,,,,,,,,
HAPPO,E3,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,0,,,,,,,,,
HAPPO,E3,building_cost_daily_average_baseline_eur,17,1153.2797474277568,503.33313646135855,2041.0706409163936,-106.42427467469724,33.91100220952676,958.5103392191716,924.5993370096448,6479.357954141819,1.7697966564216019
HAPPO,E3,building_cost_daily_average_control_eur,17,1187.6224519626346,69.6119077920903,2247.1761041382665,-151.63841527731617,-8.1447295858004,1151.3714708711948,1159.5162004569952,6983.420685302731,1.8921637094555097
HAPPO,E3,building_cost_daily_average_delta_eur,17,34.34270453487755,-33.63074475780066,305.20947674968977,-529.4247066139609,-60.8877570294762,106.68970324385788,167.57746027333408,589.811649649119,8.88717067811963
HAPPO,E3,building_cost_ratio_to_baseline_total_ratio,17,0.9970333491297223,0.9981701702909448,1.3386410281296417,-1.6028998470769753,0.4808048732459163,1.4248480033415605,0.9440431300956442,5.148145106895778,1.3426241251590005
HAPPO,E3,building_cost_total_baseline_eur,17,420899.0544883217,183695.62259437665,744905.7393244455,-38840.42591148638,12376.102848051867,349816.33588419686,337440.233036145,2364695.680013675,1.769796656421602
HAPPO,E3,building_cost_total_control_eur,17,433432.7106975298,25405.44584795496,820125.645672795,-55341.703308917175,-2972.486935084404,420202.6130566998,423175.0999917842,2548657.574273609,1.8921637094555104
HAPPO,E3,building_cost_total_delta_eur,17,12533.656209208017,-12273.820555565666,111388.74195210553,-193217.95855132013,-22221.494325882584,38937.29627970629,61158.790605588874,215256.6766365264,8.887170678119631
HAPPO,E3,building_electrical_service_phase_imbalance_phase_average_ratio,17,0.3148241140904924,0.3059663844733789,0.21599097042130702,0.0458407414952025,0.1247983064882721,0.4661882662906459,0.3413899598023738,0.7009707562163825,0.6860686991696673
HAPPO,E3,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,17,1019.7961816226734,933.7298583984376,894.5268201721938,106.1388168334961,504.3229064941406,1107.092529296875,602.7696228027344,4149.1044921875,0.8771623548823705
HAPPO,E3,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,17,1020.6130864760455,932.2096557617188,894.2712287936772,106.98989868164062,502.3316040039063,1114.147216796875,611.8156127929688,4148.1044921875,0.8762098395988639
HAPPO,E3,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,17,1022.222370372099,933.7298583984376,897.3535945995174,114.38990020751952,502.4029235839844,1107.9378662109375,605.5349426269531,4159.50439453125,0.8778457805348867
HAPPO,E3,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,17,229.74582660899443,116.9527359008789,278.4589911321498,27.89517974853516,51.1911735534668,244.2297821044922,193.0386085510254,1025.801513671875,1.2120306829601764
HAPPO,E3,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,17,230.50047358344582,130.0857391357422,280.3586193376343,21.11141395568848,55.036251068115234,242.69618225097656,187.65993118286133,1040.0057373046875,1.2163038755585847
HAPPO,E3,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,17,229.8702064962948,137.9967498779297,281.02198217138647,20.120750427246094,50.63624954223633,246.60108947753903,195.9648399353027,1032.423828125,1.2225245996632286
HAPPO,E3,building_electrical_service_phase_violations_energy_total_kwh,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_electrical_service_phase_violations_event_count,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAPPO,E3,building_emissions_daily_average_baseline_kgco2,17,1474.0016734754122,669.3816392702906,2469.934085022625,45.0753729942356,97.64834437327592,1101.101656183006,1003.4533118097302,7846.294105977608,1.6756657264838755
HAPPO,E3,building_emissions_daily_average_control_kgco2,17,1829.85710874209,751.8235429524423,2782.1394782315338,64.84564016948319,213.2482047112287,1958.47462105602,1745.2264163447912,9250.10886769984,1.520413514771149
HAPPO,E3,building_emissions_daily_average_delta_kgco2,17,355.85543526667743,123.22140136851728,452.6421006767999,10.10296519869172,46.28752482607182,492.08899820366526,445.8014733775934,1502.6669307639672,1.271983102738309
HAPPO,E3,building_emissions_ratio_to_baseline_total_ratio,17,1.5929649660423617,1.3253585831790444,0.6762735476867908,1.0332928575534217,1.1845537362593674,1.7786501455688637,0.5940964093094963,3.733674580669034,0.4245376151410016
HAPPO,E3,building_emissions_total_baseline_kgco2,17,537949.1940821307,244296.40743201983,901423.0271130488,16450.633002354567,35637.57701523016,401856.2252711229,366218.64825589274,2863570.419760745,1.6756657264838755
HAPPO,E3,building_emissions_total_control_kgco2,17,667821.6006446652,274384.2671966851,1015364.9870762499,23665.956760187637,77826.7093777355,714761.6335762367,636934.9241985012,3375904.3155076206,1.5204135147711488
HAPPO,E3,building_emissions_total_delta_kgco2,17,129872.4065625345,44970.67727445179,165195.5066595038,3687.161340639199,16893.01791464846,179591.98063607933,162698.96272143087,548410.8186067329,1.2719831027383093
HAPPO,E3,building_energy_grid_daily_average_export_baseline_kwh,17,6676.259307316996,5292.404329165134,6715.075593350939,262.6472115106868,2953.983826272631,8103.12923499947,5149.145408726839,27966.80900029356,1.00581407705231
HAPPO,E3,building_energy_grid_daily_average_export_control_kwh,17,6969.337035021791,5405.014653315649,6629.2801171990295,357.4644330391748,2949.721344353892,9042.716298222991,6092.994953869099,27747.512919959965,0.9512067050116915
