run_id,algorithm,scenario,kpi,value
madrl_v3_20260627_164047,MAAC,E3,ev_departure_soc_deficit_mean,0.5008684875193997
madrl_v3_20260627_164047,MAAC,E3,ev_departure_success_rate,0.0405725517867043
madrl_v3_20260627_164047,MAAC,E3,ev_departure_within_tolerance_count,529.0
madrl_v3_20260627_164047,MAAC,E3,ev_departure_within_tolerance_rate,0.013330981301345699
madrl_v3_20260627_164047,MAAC,E3,ev_v2g_export_total,3677.922525198199
madrl_v3_20260627_164047,MAAC,E3,grid_export_baseline,39642599.684288025
madrl_v3_20260627_164047,MAAC,E3,grid_export_control,39633783.845752195
madrl_v3_20260627_164047,MAAC,E3,grid_export_delta,-4419.997137812434
madrl_v3_20260627_164047,MAAC,E3,grid_export_ratio,0.9997776170431294
madrl_v3_20260627_164047,MAAC,E3,grid_import,1.0431945249019292
madrl_v3_20260627_164047,MAAC,E3,grid_import_baseline,12472092.516483307
madrl_v3_20260627_164047,MAAC,E3,grid_import_control,12513578.442847416
madrl_v3_20260627_164047,MAAC,E3,grid_import_delta,20799.799706357382
madrl_v3_20260627_164047,MAAC,E3,net_exchange_baseline,-27170507.167804718
madrl_v3_20260627_164047,MAAC,E3,net_exchange_control,-27120205.40290478
madrl_v3_20260627_164047,MAAC,E3,net_exchange_delta,25219.796844169818
madrl_v3_20260627_164047,MAAC,E3,one_minus_load_factor_average,0.9914670028561496
madrl_v3_20260627_164047,MAAC,E3,peak_average,1.0309261417946909
madrl_v3_20260627_164047,MAAC,E3,price_signal_deviation,0.379623524784308
madrl_v3_20260627_164047,MAAC,E3,price_signal_deviation_baseline,0.37931532563014614
madrl_v3_20260627_164047,MAAC,E3,price_signal_deviation_delta,0.00030819915416185895
madrl_v3_20260627_164047,MAAC,E3,price_signal_deviation_ratio,1.000812514373496
madrl_v3_20260627_164047,MAAC,E3,pv_export_daily_average,111708.71116338148
madrl_v3_20260627_164047,MAAC,E3,pv_export_total,40769025.04500243
madrl_v3_20260627_164047,MAAC,E3,pv_generation_daily_average,136095.6394630498
madrl_v3_20260627_164047,MAAC,E3,pv_generation_total,49669237.752368875
madrl_v3_20260627_164047,MAAC,E3,pv_self_consumption_ratio,0.17918963749231215
madrl_v3_20260627_164047,MAAC,E3,ramping_average,1.0189549701035028
madrl_v3_20260627_164047,MAAC,E3,zero_net_energy,0.998817912086312
madrl_v3_20260627_164047,MASAC,E1,battery_capacity_fade_ratio,5.10651804180305e-05
madrl_v3_20260627_164047,MASAC,E1,battery_charge_total,332451.2102501957
