algorithm,cost_function,level,name,scenario,value
HAPPO,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_13,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_ratio,building,Building_13,E1,nan
HAPPO,building_comfort_resilience_discomfort_overall_ratio,building,Building_13,E1,nan
HAPPO,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_13,E1,nan
HAPPO,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_13,E1,0.0
HAPPO,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_13,E1,nan
HAPPO,building_cost_daily_average_baseline_eur,building,Building_13,E1,28.068698239472717
HAPPO,building_cost_daily_average_control_eur,building,Building_13,E1,23.741256219008516
HAPPO,building_cost_daily_average_delta_eur,building,Building_13,E1,-4.3274420204642
HAPPO,building_cost_ratio_to_baseline_total_ratio,building,Building_13,E1,0.8458267646207204
HAPPO,building_cost_total_baseline_eur,building,Building_13,E1,10243.90532831423
HAPPO,building_cost_total_control_eur,building,Building_13,E1,8664.569300928983
HAPPO,building_cost_total_delta_eur,building,Building_13,E1,-1579.3360273852468
HAPPO,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_13,E1,0.37931631862217685
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_13,E1,326.5128479003906
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_13,E1,327.804443359375
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_13,E1,327.07757568359375
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_13,E1,33.489566802978516
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_13,E1,37.88956832885742
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_13,E1,30.97567367553711
HAPPO,building_electrical_service_phase_violations_energy_total_kwh,building,Building_13,E1,0.0
HAPPO,building_electrical_service_phase_violations_event_count,building,Building_13,E1,0.0
HAPPO,building_emissions_daily_average_baseline_kgco2,building,Building_13,E1,54.494045697765976
HAPPO,building_emissions_daily_average_control_kgco2,building,Building_13,E1,65.05976953209961
HAPPO,building_emissions_daily_average_delta_kgco2,building,Building_13,E1,10.565723834333635
HAPPO,building_emissions_ratio_to_baseline_total_ratio,building,Building_13,E1,1.1938876752321361
HAPPO,building_emissions_total_baseline_kgco2,building,Building_13,E1,19888.056094447173
HAPPO,building_emissions_total_control_kgco2,building,Building_13,E1,23744.105055485852
HAPPO,building_emissions_total_delta_kgco2,building,Building_13,E1,3856.0489610386794
HAPPO,building_energy_grid_daily_average_export_baseline_kwh,building,Building_13,E1,1757.3452424590807
HAPPO,building_energy_grid_daily_average_export_control_kwh,building,Building_13,E1,1758.7741704497223
HAPPO,building_energy_grid_daily_average_export_delta_kwh,building,Building_13,E1,1.4289279906414105
HAPPO,building_energy_grid_daily_average_import_baseline_kwh,building,Building_13,E1,72.42473550893317
HAPPO,building_energy_grid_daily_average_import_control_kwh,building,Building_13,E1,86.24858469723335
HAPPO,building_energy_grid_daily_average_import_delta_kwh,building,Building_13,E1,13.823849188300189
HAPPO,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_13,E1,-1684.9205069501477
HAPPO,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_13,E1,-1672.525585752489
HAPPO,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_13,E1,12.394921197658778
HAPPO,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_13,E1,1.0008131173978323
HAPPO,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_13,E1,1.1908719319602499
HAPPO,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_13,E1,0.9926436166296684
HAPPO,building_energy_grid_total_export_baseline_kwh,building,Building_13,E1,641357.7907791287
HAPPO,building_energy_grid_total_export_control_kwh,building,Building_13,E1,641879.2899570465
HAPPO,building_energy_grid_total_export_delta_kwh,building,Building_13,E1,521.4991779178381
HAPPO,building_energy_grid_total_import_baseline_kwh,building,Building_13,E1,26432.01076344773
HAPPO,building_energy_grid_total_import_control_kwh,building,Building_13,E1,31477.13972346112
HAPPO,building_energy_grid_total_import_delta_kwh,building,Building_13,E1,5045.12896001339
HAPPO,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_13,E1,-614925.7800156809
HAPPO,building_energy_grid_total_net_exchange_control_kwh,building,Building_13,E1,-610402.1502335854
HAPPO,building_energy_grid_total_net_exchange_delta_kwh,building,Building_13,E1,4523.6297820955515
HAPPO,building_equity_benefit_relative_percent,building,Building_13,E1,15.417323537927965
HAPPO,building_ev_events_departure_count,building,Building_13,E1,2018.0
HAPPO,building_ev_events_departure_met_count,building,Building_13,E1,1090.0
HAPPO,building_ev_events_departure_within_tolerance_count,building,Building_13,E1,80.0
HAPPO,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_13,E1,0.23262490936003474
HAPPO,building_ev_performance_departure_success_ratio,building,Building_13,E1,0.5401387512388504
HAPPO,building_ev_performance_departure_within_tolerance_ratio,building,Building_13,E1,0.03964321110009911
HAPPO,building_ev_total_charge_kwh,building,Building_13,E1,5264.1871296893805
HAPPO,building_ev_total_v2g_export_kwh,building,Building_13,E1,1438.912966767326
HAPPO,building_solar_self_consumption_daily_average_export_kwh,building,Building_13,E1,1745.4676958518357
HAPPO,building_solar_self_consumption_daily_average_generation_kwh,building,Building_13,E1,1832.502519284712
HAPPO,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_13,E1,0.047495063453909483
HAPPO,building_solar_self_consumption_total_export_kwh,building,Building_13,E1,637022.9811652595
HAPPO,building_solar_self_consumption_total_generation_kwh,building,Building_13,E1,668787.065267283
HAPPO,building_battery_health_capacity_fade_ratio,building,Building_14,E1,0.0006013012657457669
HAPPO,building_battery_health_equivalent_full_cycles_count,building,Building_14,E1,165.87545917067845
HAPPO,building_battery_total_charge_kwh,building,Building_14,E1,40601.36190549284
HAPPO,building_battery_total_discharge_kwh,building,Building_14,E1,35369.598394677894
HAPPO,building_battery_total_throughput_kwh,building,Building_14,E1,75970.96030017073
HAPPO,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_discomfort_cold_ratio,building,Building_14,E1,nan
HAPPO,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_ratio,building,Building_14,E1,nan
HAPPO,building_comfort_resilience_discomfort_overall_ratio,building,Building_14,E1,nan
HAPPO,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_14,E1,nan
HAPPO,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_14,E1,0.0
HAPPO,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_14,E1,nan
HAPPO,building_cost_daily_average_baseline_eur,building,Building_14,E1,-90.30917567280235
HAPPO,building_cost_daily_average_control_eur,building,Building_14,E1,-73.59370302809235
HAPPO,building_cost_daily_average_delta_eur,building,Building_14,E1,16.715472644710005
HAPPO,building_cost_ratio_to_baseline_total_ratio,building,Building_14,E1,0.8149083687213406
HAPPO,building_cost_total_baseline_eur,building,Building_14,E1,-32959.086238253156
HAPPO,building_cost_total_control_eur,building,Building_14,E1,-26858.635200960867
HAPPO,building_cost_total_delta_eur,building,Building_14,E1,6100.451037292289
HAPPO,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_14,E1,0.735740001222395
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_14,E1,1089.76953125
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_14,E1,1079.46728515625
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_14,E1,1075.20458984375
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_14,E1,27.66148567199707
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_14,E1,21.25643539428711
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_14,E1,24.693418502807617
HAPPO,building_electrical_service_phase_violations_energy_total_kwh,building,Building_14,E1,0.0
HAPPO,building_electrical_service_phase_violations_event_count,building,Building_14,E1,0.0
HAPPO,building_emissions_daily_average_baseline_kgco2,building,Building_14,E1,43.034794417210996
HAPPO,building_emissions_daily_average_control_kgco2,building,Building_14,E1,153.73964405309556
HAPPO,building_emissions_daily_average_delta_kgco2,building,Building_14,E1,110.70484963588459
HAPPO,building_emissions_ratio_to_baseline_total_ratio,building,Building_14,E1,3.5724498312372592
HAPPO,building_emissions_total_baseline_kgco2,building,Building_14,E1,15705.906845847963
HAPPO,building_emissions_total_control_kgco2,building,Building_14,E1,56108.56426087767
HAPPO,building_emissions_total_delta_kgco2,building,Building_14,E1,40402.65741502971
HAPPO,building_energy_grid_daily_average_export_baseline_kwh,building,Building_14,E1,11815.45545537979
HAPPO,building_energy_grid_daily_average_export_control_kwh,building,Building_14,E1,11901.126012664665
HAPPO,building_energy_grid_daily_average_export_delta_kwh,building,Building_14,E1,85.67055728487507
HAPPO,building_energy_grid_daily_average_import_baseline_kwh,building,Building_14,E1,55.801600832851506
HAPPO,building_energy_grid_daily_average_import_control_kwh,building,Building_14,E1,198.7973118423395
HAPPO,building_energy_grid_daily_average_import_delta_kwh,building,Building_14,E1,142.995711009488
HAPPO,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_14,E1,-11759.653854546938
HAPPO,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_14,E1,-11702.328700822325
HAPPO,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_14,E1,57.325153724612925
HAPPO,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_14,E1,1.0072507198396543
HAPPO,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_14,E1,3.562573633645714
HAPPO,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_14,E1,0.9951252686147349
HAPPO,building_energy_grid_total_export_baseline_kwh,building,Building_14,E1,4312148.930569649
HAPPO,building_energy_grid_total_export_control_kwh,building,Building_14,E1,4343415.114372075
HAPPO,building_energy_grid_total_export_delta_kwh,building,Building_14,E1,31266.18380242586
HAPPO,building_energy_grid_total_import_baseline_kwh,building,Building_14,E1,20365.25923728943
HAPPO,building_energy_grid_total_import_control_kwh,building,Building_14,E1,72552.73560112715
HAPPO,building_energy_grid_total_import_delta_kwh,building,Building_14,E1,52187.47636383772
HAPPO,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_14,E1,-4291783.671332359
HAPPO,building_energy_grid_total_net_exchange_control_kwh,building,Building_14,E1,-4270862.378770947
HAPPO,building_energy_grid_total_net_exchange_delta_kwh,building,Building_14,E1,20921.292561411858
HAPPO,building_equity_benefit_relative_percent,building,Building_14,E1,nan
HAPPO,building_ev_events_departure_count,building,Building_14,E1,1192.0
HAPPO,building_ev_events_departure_met_count,building,Building_14,E1,850.0
HAPPO,building_ev_events_departure_within_tolerance_count,building,Building_14,E1,71.0
HAPPO,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_14,E1,0.12010127999492014
HAPPO,building_ev_performance_departure_success_ratio,building,Building_14,E1,0.7130872483221476
HAPPO,building_ev_performance_departure_within_tolerance_ratio,building,Building_14,E1,0.05956375838926174
HAPPO,building_ev_total_charge_kwh,building,Building_14,E1,21220.41874529235
HAPPO,building_ev_total_v2g_export_kwh,building,Building_14,E1,5530.8967444577465
HAPPO,building_solar_self_consumption_daily_average_export_kwh,building,Building_14,E1,11807.649181201145
HAPPO,building_solar_self_consumption_daily_average_generation_kwh,building,Building_14,E1,11843.52642859476
HAPPO,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_14,E1,0.0030292706830115346
HAPPO,building_solar_self_consumption_total_export_kwh,building,Building_14,E1,4309299.965755868
HAPPO,building_solar_self_consumption_total_generation_kwh,building,Building_14,E1,4322393.666169229
HAPPO,building_battery_health_capacity_fade_ratio,building,Building_15,E1,0.00034174902745792224
HAPPO,building_battery_health_equivalent_full_cycles_count,building,Building_15,E1,102.96666718196764
HAPPO,building_battery_total_charge_kwh,building,Building_15,E1,55037.999374345985
HAPPO,building_battery_total_discharge_kwh,building,Building_15,E1,47928.66780762166
HAPPO,building_battery_total_throughput_kwh,building,Building_15,E1,102966.66718196764
HAPPO,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_15,E1,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_15,E1,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_15,E1,0.0
HAPPO,building_comfort_resilience_discomfort_cold_ratio,building,Building_15,E1,nan
HAPPO,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_15,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_15,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_15,E1,0.0
HAPPO,building_comfort_resilience_discomfort_hot_ratio,building,Building_15,E1,nan
